slug,winner,entered,side,price,t,predicted_ev,pnl_per_share,correct,threshold
btc-updown-5m-1776096300,Up,True,Up,0.22,56.0,0.06362020969390869,0.78,True,0.050
btc-updown-5m-1776096600,Up,True,Up,0.45,146.0,0.05288068950176239,0.55,True,0.050
btc-updown-5m-1776096900,Up,True,Up,0.32,89.0,0.05589761212468147,0.6799999999999999,True,0.050
btc-updown-5m-1776097200,Up,True,Up,0.36,104.0,0.05141955986618996,0.64,True,0.050
btc-updown-5m-1776097500,Up,True,Up,0.32,107.0,0.050085920840501785,0.6799999999999999,True,0.050
btc-updown-5m-1776098100,Up,True,Up,0.41,32.0,0.053173840045928955,0.5900000000000001,True,0.050
btc-updown-5m-1776098400,Up,True,Up,0.49,74.0,0.07537147402763367,0.51,True,0.050
btc-updown-5m-1776098700,Up,True,Up,0.47,30.0,0.051733680069446564,0.53,True,0.050
btc-updown-5m-1776099000,Down,True,Up,0.43,30.0,0.07061751186847687,-0.43,False,0.050
btc-updown-5m-1776099300,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776099600,Up,True,Up,0.45,34.0,0.06445503234863281,0.55,True,0.050
btc-updown-5m-1776099900,Up,True,Up,0.32,64.0,0.07543372362852097,0.6799999999999999,True,0.050
btc-updown-5m-1776100200,Up,True,Up,0.85,177.0,0.05444853752851486,0.15000000000000002,True,0.050
btc-updown-5m-1776100500,Up,True,Up,0.41,49.0,0.05132453888654709,0.5900000000000001,True,0.050
btc-updown-5m-1776100800,Down,True,Up,0.22,103.0,0.08220409601926804,-0.22,False,0.050
btc-updown-5m-1776101100,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776101400,Up,True,Up,0.79,83.0,0.05156240984797478,0.20999999999999996,True,0.050
btc-updown-5m-1776101700,Down,True,Up,0.32,57.0,0.06646446883678436,-0.32,False,0.050
btc-updown-5m-1776102000,Up,True,Up,0.49,131.0,0.05712885409593582,0.51,True,0.050
btc-updown-5m-1776102300,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776102600,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776102900,Down,True,Up,0.45,80.0,0.05479879677295685,-0.45,False,0.050
btc-updown-5m-1776103200,Up,True,Up,0.39,41.0,0.05254046991467476,0.61,True,0.050
btc-updown-5m-1776103500,Up,True,Up,0.33,52.0,0.05080069229006767,0.6699999999999999,True,0.050
btc-updown-5m-1776103800,Up,True,Up,0.38,62.0,0.05126230791211128,0.62,True,0.050
btc-updown-5m-1776104100,Up,True,Up,0.55,155.0,0.0542425774037838,0.44999999999999996,True,0.050
btc-updown-5m-1776104400,Down,True,Up,0.67,183.0,0.09303702414035797,-0.67,False,0.050
btc-updown-5m-1776104700,Up,True,Up,0.35,177.0,0.0585741251707077,0.65,True,0.050
btc-updown-5m-1776105000,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776105300,Down,True,Up,0.29,133.0,0.059921491891145706,-0.29,False,0.050
btc-updown-5m-1776105600,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776105900,Down,True,Up,0.7,64.0,0.05505393072962761,-0.7,False,0.050
btc-updown-5m-1776106200,Up,True,Up,0.43,32.0,0.05258430168032646,0.5700000000000001,True,0.050
btc-updown-5m-1776106500,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776106800,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776107100,Down,True,Up,0.46,83.0,0.05308372527360916,-0.46,False,0.050
btc-updown-5m-1776107400,Up,True,Up,0.61,144.0,0.05462034046649933,0.39,True,0.050
btc-updown-5m-1776107700,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776108000,Up,True,Up,0.39,38.0,0.05357470363378525,0.61,True,0.050
btc-updown-5m-1776108300,Up,True,Up,0.5,36.0,0.08740463107824326,0.5,True,0.050
btc-updown-5m-1776108600,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776108900,Up,True,Up,0.28,30.0,0.06789873540401459,0.72,True,0.050
btc-updown-5m-1776109200,Down,True,Up,0.32,70.0,0.058744508773088455,-0.32,False,0.050
btc-updown-5m-1776109500,Up,True,Up,0.97,181.0,0.05877181515097618,0.030000000000000027,True,0.050
btc-updown-5m-1776109800,Up,True,Up,0.54,50.0,0.05014043673872948,0.45999999999999996,True,0.050
btc-updown-5m-1776110100,Down,True,Up,0.41,52.0,0.05082404240965843,-0.41,False,0.050
btc-updown-5m-1776110400,Down,True,Up,0.44,122.0,0.05054540932178497,-0.44,False,0.050
btc-updown-5m-1776110700,Down,True,Up,0.26,30.0,0.06412963569164276,-0.26,False,0.050
btc-updown-5m-1776111000,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776111300,Down,True,Up,0.75,67.0,0.053056757897138596,-0.75,False,0.050
btc-updown-5m-1776111600,Down,True,Up,0.35,138.0,0.05225720256567001,-0.35,False,0.050
btc-updown-5m-1776111900,Up,True,Up,0.77,162.0,0.05534861609339714,0.22999999999999998,True,0.050
btc-updown-5m-1776112200,Up,True,Up,0.4,134.0,0.06810382753610611,0.6,True,0.050
btc-updown-5m-1776112500,Down,True,Up,0.36,49.0,0.05382406711578369,-0.36,False,0.050
btc-updown-5m-1776112800,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776113100,Down,True,Up,0.32,62.0,0.057777952402830124,-0.32,False,0.050
btc-updown-5m-1776113400,Down,True,Up,0.27,34.0,0.06575818359851837,-0.27,False,0.050
btc-updown-5m-1776113700,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776114000,Down,True,Up,0.38,76.0,0.05070691928267479,-0.38,False,0.050
btc-updown-5m-1776114300,Up,True,Up,0.36,35.0,0.050969623029232025,0.64,True,0.050
btc-updown-5m-1776114600,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776114900,Down,True,Up,0.67,71.0,0.05397884547710419,-0.67,False,0.050
btc-updown-5m-1776115200,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776115500,Down,True,Up,0.43,185.0,0.07267028093338013,-0.43,False,0.050
btc-updown-5m-1776115800,Up,True,Up,0.32,92.0,0.05462585762143135,0.6799999999999999,True,0.050
