slug,open_epoch,close_epoch,btc_open,btc_close,winner,entry_made,entry_elapsed_sec,entry_side,entry_price,entry_shares,entry_prob_up,entry_confidence,correct,pnl,recorded_at
btc-updown-5m-1776182700,1776182700,1776183000,75493.64,75670.71,up,true,157.376496315002,up,0.82,10,0.940850257873535,0.940850257873535,true,1.8,2026-04-14 16:05:00.301843+00
btc-updown-5m-1776183000,1776183000,1776183300,75689.26,75509.21,down,true,152.588861942291,down,0.94,10,0.0898876413702965,0.910112358629704,true,0.6,2026-04-14 16:10:00.332239+00
btc-updown-5m-1776183300,1776183300,1776183600,75523.69,75352.55,down,true,177.286519050598,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 16:15:00.300915+00
btc-updown-5m-1776183600,1776183600,1776183900,75352.55,75266.34,down,true,111.63477063179,down,0.91,10,0.0599999986588955,0.940000001341105,true,0.9,2026-04-14 16:20:00.321264+00
btc-updown-5m-1776183900,1776183900,1776184200,75243.53,75280.48,up,true,64.7587270736694,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-14 16:25:00.29618+00
btc-updown-5m-1776184200,1776184200,1776184500,75280.68,75250.42,down,false,,,,,,,,0,2026-04-14 16:30:00.366105+00
btc-updown-5m-1776184500,1776184500,1776184800,75208.73,75268.09,up,true,184.112473964691,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-14 16:35:00.29451+00
btc-updown-5m-1776184800,1776184800,1776185100,75273.57,75254.43,down,false,,,,,,,,0,2026-04-14 16:40:00.425613+00
btc-updown-5m-1776185100,1776185100,1776185400,75254.43,75137.24,down,true,234.797567605972,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 16:45:00.45024+00
btc-updown-5m-1776185400,1776185400,1776185700,75137.24,74818.78,down,true,92.6517159938812,down,0.91,10,0.0599999986588955,0.940000001341105,true,0.9,2026-04-14 16:50:00.325119+00
btc-updown-5m-1776185700,1776185700,1776186000,74818.78,74650.91,down,true,209.810188055038,down,0.88,10,0.0898876413702965,0.910112358629704,true,1.2,2026-04-14 16:55:00.324258+00
btc-updown-5m-1776186000,1776186000,1776186300,74693.83,74695.94,up,false,,,,,,,,0,2026-04-14 17:00:00.624155+00
btc-updown-5m-1776186300,1776186300,1776186600,74695.94,74770.83,up,true,65.3754463195801,up,0.79,10,0.93478262424469,0.93478262424469,true,2.1,2026-04-14 17:05:00.345003+00
btc-updown-5m-1776186600,1776186600,1776186900,74770.83,74819.92,up,false,,,,,,,,0,2026-04-14 17:10:00.34253+00
btc-updown-5m-1776186900,1776186900,1776187200,74819.04,74894.55,up,true,227.326342821121,up,0.89,10,0.940850257873535,0.940850257873535,true,1.1,2026-04-14 17:15:00.362468+00
btc-updown-5m-1776187200,1776187200,1776187500,74901,74887.1,down,true,162.101908445358,up,0.85,10,0.93478262424469,0.93478262424469,false,-8.5,2026-04-14 17:20:00.310918+00
btc-updown-5m-1776187500,1776187500,1776187800,74887.1,74652.86,down,true,154.927358865738,down,0.94,10,0.0599999986588955,0.940000001341105,true,0.6,2026-04-14 17:25:00.366641+00
btc-updown-5m-1776187800,1776187800,1776188100,74666.6,74384.22,down,true,205.964652061462,down,0.96,10,0.0487804897129536,0.951219510287046,true,0.4,2026-04-14 17:30:00.321441+00
btc-updown-5m-1776188100,1776188100,1776188400,74383.6,74412.01,up,true,181.363183021545,up,0.78,10,0.933333337306976,0.933333337306976,true,2.2,2026-04-14 17:35:00.297114+00
btc-updown-5m-1776188400,1776188400,1776188700,74412.01,74583.12,up,true,62.095724105835,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-14 17:40:00.300958+00
btc-updown-5m-1776188700,1776188700,1776189000,74584.16,74706.22,up,true,208.698882818222,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-14 17:45:00.325043+00
btc-updown-5m-1776189000,1776189000,1776189300,74707.43,74721.03,up,false,,,,,,,,0,2026-04-14 17:50:00.342149+00
btc-updown-5m-1776189300,1776189300,1776189600,74711.85,74807.08,up,true,84.714182138443,up,0.77,10,0.933333337306976,0.933333337306976,true,2.3,2026-04-14 17:55:00.365648+00
btc-updown-5m-1776189600,1776189600,1776189900,74783.7,74815.8,up,false,,,,,,,,0,2026-04-14 18:00:00.330126+00
btc-updown-5m-1776189900,1776189900,1776190200,74799.44,74822.76,up,false,,,,,,,,0,2026-04-14 18:05:00.319248+00
btc-updown-5m-1776190200,1776190200,1776190500,74822.76,74708.95,down,true,194.135842561722,down,0.95,10,0.0496894419193268,0.950310558080673,true,0.5,2026-04-14 18:10:00.352256+00
btc-updown-5m-1776190500,1776190500,1776190800,74712.06,74782.17,up,false,,,,,,,,0,2026-04-14 18:15:00.324712+00
btc-updown-5m-1776190800,1776190800,1776191100,74760.26,74533.05,down,true,87.2255299091339,down,0.93,10,0.0496894419193268,0.950310558080673,true,0.7,2026-04-14 18:20:00.369188+00
btc-updown-5m-1776191100,1776191100,1776191400,74533.05,74561.95,up,true,70.6827611923218,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-14 18:25:00.29961+00
btc-updown-5m-1776191400,1776191400,1776191700,74561.95,74472.03,down,true,214.50036740303,down,0.89,10,0.0898876413702965,0.910112358629704,true,1.1,2026-04-14 18:30:00.299256+00
btc-updown-5m-1776191700,1776191700,1776192000,74460.06,74253.46,down,true,123.407441854477,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-14 18:35:00.315185+00
btc-updown-5m-1776192000,1776192000,1776192300,74225.25,74347,up,true,60.1745979785919,up,0.86,10,0.981132090091705,0.981132090091705,true,1.4,2026-04-14 18:40:00.3071+00
btc-updown-5m-1776192300,1776192300,1776192600,74332.72,73888.79,down,true,93.0443258285522,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-14 18:45:00.348681+00
btc-updown-5m-1776192600,1776192600,1776192900,73894.7,74127.92,up,true,64.4993200302124,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-14 18:50:00.350498+00
btc-updown-5m-1776192900,1776192900,1776193200,74127.92,,,false,,,,,,,,,2026-04-14 18:55:00.316176+00
btc-updown-5m-1776193200,1776193200,1776193500,74133.65,74256.55,up,true,120.879811048508,up,0.82,10,0.93478262424469,0.93478262424469,true,1.8,2026-04-14 19:00:00.47603+00
btc-updown-5m-1776193500,1776193500,1776193800,74243.16,74383.56,up,true,64.6542258262634,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-14 19:05:00.49572+00
btc-updown-5m-1776193800,1776193800,1776194100,74380.74,74307.39,down,false,,,,,,,,0,2026-04-14 19:10:00.47336+00
btc-updown-5m-1776194100,1776194100,1776194400,74307.35,74383.98,up,true,124.886090278625,up,0.85,10,0.969696998596191,0.969696998596191,true,1.5,2026-04-14 19:15:00.482531+00
btc-updown-5m-1776194400,1776194400,1776194700,74372.91,74032.74,down,true,154.24288725853,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 19:20:00.451927+00
btc-updown-5m-1776194700,1776194700,1776195000,74082.09,74251.84,up,true,234.193693637848,up,0.92,10,0.940850257873535,0.940850257873535,true,0.8,2026-04-14 19:25:00.46454+00
btc-updown-5m-1776195000,1776195000,1776195300,74204.62,74133.21,down,true,60.1243596076965,up,0.87,10,0.984848499298096,0.984848499298096,false,-8.7,2026-04-14 19:30:00.332744+00
btc-updown-5m-1776195300,1776195300,1776195600,74147.7,74218.94,up,false,,,,,,,,0,2026-04-14 19:35:00.506991+00
btc-updown-5m-1776195600,1776195600,1776195900,74211.77,74177.96,down,true,121.973504304886,up,0.86,10,0.940850257873535,0.940850257873535,false,-8.6,2026-04-14 19:40:00.452863+00
btc-updown-5m-1776195900,1776195900,1776196200,74170.07,74180.62,up,false,,,,,,,,0,2026-04-14 19:45:00.503364+00
btc-updown-5m-1776196200,1776196200,1776196500,74198.04,74258.63,up,true,188.182380199432,up,0.87,10,0.93478262424469,0.93478262424469,true,1.3,2026-04-14 19:50:00.555918+00
btc-updown-5m-1776196500,1776196500,1776196800,74281.03,74269.22,down,false,,,,,,,,0,2026-04-14 19:55:00.496074+00
btc-updown-5m-1776196800,1776196800,1776197100,74269.22,74336.99,up,true,113.385189533234,up,0.85,10,0.93478262424469,0.93478262424469,true,1.5,2026-04-14 20:00:00.501004+00
btc-updown-5m-1776197100,1776197100,1776197400,74349.31,74405.03,up,false,,,,,,,,0,2026-04-14 20:05:00.457713+00
btc-updown-5m-1776197400,1776197400,1776197700,74412.15,74451,up,false,,,,,,,,0,2026-04-14 20:10:00.464265+00
btc-updown-5m-1776197700,1776197700,1776198000,74452.14,74347.19,down,true,145.489639759064,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 20:15:00.454482+00
btc-updown-5m-1776198000,1776198000,1776198300,74342.68,74219.26,down,true,155.68177652359,down,0.93,10,0.0496894419193268,0.950310558080673,true,0.7,2026-04-14 20:20:00.510127+00
btc-updown-5m-1776198300,1776198300,1776198600,74225.23,74227.6,down,false,,,,,,,,0,2026-04-14 20:25:00.515368+00
btc-updown-5m-1776198600,1776198600,1776198900,74219.06,74234.71,up,true,66.3899002075195,up,0.84,10,0.933333337306976,0.933333337306976,true,1.6,2026-04-14 20:30:00.50538+00
btc-updown-5m-1776198900,1776198900,1776199200,74229.93,74214.84,down,true,196.179439544678,down,0.9,10,0.0496894419193268,0.950310558080673,true,1,2026-04-14 20:35:00.498346+00
btc-updown-5m-1776199200,1776199200,1776199500,74198.15,74295.7,up,true,155.815752267838,up,0.93,10,0.940850257873535,0.940850257873535,true,0.7,2026-04-14 20:40:00.461091+00
btc-updown-5m-1776199500,1776199500,1776199800,74286.55,74260.35,down,true,227.693373918533,down,0.92,10,0.0496894419193268,0.950310558080673,true,0.8,2026-04-14 20:45:00.442476+00
btc-updown-5m-1776199800,1776199800,1776200100,74260.35,74169.02,down,true,219.890272140503,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 20:50:00.500055+00
btc-updown-5m-1776200100,1776200100,1776200400,74175.49,74158.33,down,true,130.625882863998,down,0.94,10,0.0898876413702965,0.910112358629704,true,0.6,2026-04-14 20:55:00.496062+00
btc-updown-5m-1776200400,1776200400,1776200700,74137.48,74292.19,up,true,202.272579431534,up,0.9,10,0.940850257873535,0.940850257873535,true,1,2026-04-14 21:00:00.475733+00
btc-updown-5m-1776200700,1776200700,1776201000,74322.93,74261.48,down,true,90.1271924972534,down,0.86,10,0.0898876413702965,0.910112358629704,true,1.4,2026-04-14 21:05:00.495102+00
btc-updown-5m-1776201000,1776201000,1776201300,74261.48,74236.18,down,false,,,,,,,,0,2026-04-14 21:10:00.46858+00
btc-updown-5m-1776201300,1776201300,1776201600,74237.35,74211,down,true,171.126572608948,down,0.89,10,0.0599999986588955,0.940000001341105,true,1.1,2026-04-14 21:15:00.435738+00
btc-updown-5m-1776201600,1776201600,1776201900,74197.8,74116.65,down,true,111.356032371521,down,0.94,10,0.0496894419193268,0.950310558080673,true,0.6,2026-04-14 21:20:00.467086+00
btc-updown-5m-1776201900,1776201900,1776202200,74087.57,74161.06,up,true,89.6183528900146,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-14 21:25:00.437087+00
btc-updown-5m-1776202200,1776202200,1776202500,74154.68,74094.45,down,true,179.112224578857,down,0.86,10,0.0496894419193268,0.950310558080673,true,1.4,2026-04-14 21:30:00.466667+00
btc-updown-5m-1776202500,1776202500,1776202800,74081.27,74080.57,down,false,,,,,,,,0,2026-04-14 21:35:00.477391+00
btc-updown-5m-1776202800,1776202800,1776203100,74072.32,74059.79,down,true,86.1109085083008,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 21:40:00.530841+00
btc-updown-5m-1776203100,1776203100,1776203400,74042.33,74035.59,down,false,,,,,,,,0,2026-04-14 21:45:00.471285+00
btc-updown-5m-1776203400,1776203400,1776203700,74036.46,74239.12,up,true,115.601839065552,up,0.86,10,0.93478262424469,0.93478262424469,true,1.4,2026-04-14 21:50:00.474197+00
btc-updown-5m-1776203700,1776203700,1776204000,74239.12,74262.8,up,true,153.423159837723,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-14 21:55:00.455463+00
btc-updown-5m-1776204000,1776204000,1776204300,74303.76,74200.23,down,true,185.357882022858,down,0.94,10,0.0496894419193268,0.950310558080673,true,0.6,2026-04-14 22:00:00.518521+00
btc-updown-5m-1776204300,1776204300,1776204600,74206.79,74337.91,up,true,96.0828840732574,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-14 22:05:00.492613+00
btc-updown-5m-1776204600,1776204600,1776204900,74345.3,74314.05,down,true,231.244567871094,up,0.85,10,0.981132090091705,0.981132090091705,false,-8.5,2026-04-14 22:10:00.507474+00
btc-updown-5m-1776204900,1776204900,1776205200,74345.1,74141.62,down,true,159.720234155655,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-14 22:15:00.455123+00
btc-updown-5m-1776205200,1776205200,1776205500,74140.35,74094.82,down,true,143.159533977509,down,0.91,10,0.0599999986588955,0.940000001341105,true,0.9,2026-04-14 22:20:00.465968+00
btc-updown-5m-1776205500,1776205500,1776205800,74104.97,73945.51,down,true,209.874543905258,down,0.88,10,0.0898876413702965,0.910112358629704,true,1.2,2026-04-14 22:25:00.494333+00
btc-updown-5m-1776205800,1776205800,1776206100,73946.02,74028.98,up,true,112.917076587677,up,0.86,10,0.933333337306976,0.933333337306976,true,1.4,2026-04-14 22:30:00.458267+00
btc-updown-5m-1776206100,1776206100,1776206400,74039.73,74007.7,down,true,185.188485383987,down,0.91,10,0.0496894419193268,0.950310558080673,true,0.9,2026-04-14 22:35:00.448629+00
btc-updown-5m-1776206400,1776206400,1776206700,74007.7,74006.46,down,false,,,,,,,,0,2026-04-14 22:40:00.46024+00
btc-updown-5m-1776206700,1776206700,1776207000,74006.46,74040.79,up,true,168.574425935745,up,0.88,10,0.940850257873535,0.940850257873535,true,1.2,2026-04-14 22:45:00.474625+00
btc-updown-5m-1776207000,1776207000,1776207300,74048.66,74102.67,up,true,118.837436914444,up,0.84,10,0.93478262424469,0.93478262424469,true,1.6,2026-04-14 22:50:00.502839+00
btc-updown-5m-1776207300,1776207300,1776207600,74103.87,74074.5,down,false,,,,,,,,0,2026-04-14 22:55:00.485017+00
btc-updown-5m-1776207600,1776207600,1776207900,74058.66,74152.35,up,true,182.211811304092,up,0.85,10,0.933333337306976,0.933333337306976,true,1.5,2026-04-14 23:00:00.527434+00
btc-updown-5m-1776207900,1776207900,1776208200,74142.32,74075.49,down,false,,,,,,,,0,2026-04-14 23:05:00.461042+00
btc-updown-5m-1776208200,1776208200,1776208500,74082.76,74128.98,up,true,233.367650747299,up,0.86,10,0.933333337306976,0.933333337306976,true,1.4,2026-04-14 23:10:00.477889+00
btc-updown-5m-1776208500,1776208500,1776208800,74128.98,74184.08,up,true,158.349023580551,up,0.85,10,0.981132090091705,0.981132090091705,true,1.5,2026-04-14 23:15:00.470157+00
btc-updown-5m-1776208800,1776208800,1776209100,74184.02,74148.6,down,false,,,,,,,,0,2026-04-14 23:20:00.491553+00
btc-updown-5m-1776209100,1776209100,1776209400,74148.6,74141.32,down,false,,,,,,,,0,2026-04-14 23:25:00.513947+00
btc-updown-5m-1776209400,1776209400,1776209700,74141.32,74189.21,up,true,111.213556051254,up,0.9,10,0.940850257873535,0.940850257873535,true,1,2026-04-14 23:30:00.456669+00
btc-updown-5m-1776209700,1776209700,1776210000,74188.24,74215.62,down,true,177.079310894012,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-14 23:35:00.49097+00
btc-updown-5m-1776210000,1776210000,1776210300,74183.72,74185.56,down,false,,,,,,,,0,2026-04-14 23:40:00.526065+00
btc-updown-5m-1776210300,1776210300,1776210600,74174.45,74244.44,up,true,110.68633055687,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-14 23:45:00.454773+00
btc-updown-5m-1776210600,1776210600,1776210900,74244.04,74101.67,down,true,140.869599342346,down,0.94,10,0.0496894419193268,0.950310558080673,true,0.6,2026-04-14 23:50:00.486451+00
btc-updown-5m-1776210900,1776210900,1776211200,74100.21,74167.72,up,true,115.086641073227,up,0.88,10,0.940850257873535,0.940850257873535,true,1.2,2026-04-14 23:55:00.471914+00
btc-updown-5m-1776211500,1776211500,1776211800,74575.85,74622.63,up,true,122.279346466064,up,0.79,10,0.933333337306976,0.933333337306976,true,2.1,2026-04-15 00:05:00.405799+00
btc-updown-5m-1776211800,1776211800,1776212100,74646.39,74559.13,down,true,203.904225111008,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-15 00:10:00.233192+00
btc-updown-5m-1776212100,1776212100,1776212400,74559.13,74451.77,down,true,176.790620565414,down,0.92,10,0.0496894419193268,0.950310558080673,true,0.8,2026-04-15 00:15:00.350524+00
btc-updown-5m-1776212400,1776212400,1776212700,74428.28,74603.02,up,true,60.0063960552216,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-15 00:20:00.300829+00
btc-updown-5m-1776212700,1776212700,1776213000,74603.57,74615,up,false,,,,,,,,0,2026-04-15 00:25:00.305892+00
btc-updown-5m-1776213000,1776213000,1776213300,74603.34,74540.11,down,true,124.225400924683,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-15 00:30:00.32221+00
btc-updown-5m-1776213300,1776213300,1776213600,74540.32,74566.25,up,false,,,,,,,,0,2026-04-15 00:35:00.315324+00
btc-updown-5m-1776213600,1776213600,1776213900,74567.59,74579.1,up,false,,,,,,,,0,2026-04-15 00:40:00.328225+00
btc-updown-5m-1776213900,1776213900,1776214200,74579.1,74485.57,down,true,211.742614269257,down,0.87,10,0.0898876413702965,0.910112358629704,true,1.3,2026-04-15 00:45:00.296539+00
btc-updown-5m-1776214200,1776214200,1776214500,74478.99,74468.2,down,true,60.348037481308,up,0.83,10,0.93478262424469,0.93478262424469,false,-8.3,2026-04-15 00:50:00.32851+00
btc-updown-5m-1776214500,1776214500,1776214800,74468.2,74566.09,up,true,90.3730227947235,up,0.84,10,0.933333337306976,0.933333337306976,true,1.6,2026-04-15 00:55:00.359852+00
btc-updown-5m-1776214800,1776214800,1776215100,74593.42,74664.25,up,true,209.954930782318,up,0.88,10,0.933333337306976,0.933333337306976,true,1.2,2026-04-15 01:00:00.301871+00
btc-updown-5m-1776215100,1776215100,1776215400,74665.64,74742.22,up,true,109.475476503372,up,0.84,10,0.933333337306976,0.933333337306976,true,1.6,2026-04-15 01:05:00.371038+00
btc-updown-5m-1776215400,1776215400,1776215700,74742.22,74692.73,down,false,,,,,,,,0,2026-04-15 01:10:00.356491+00
btc-updown-5m-1776215700,1776215700,1776216000,74780.59,74728.44,down,true,231.376219511032,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-15 01:15:00.337745+00
btc-updown-5m-1776216000,1776216000,1776216300,74716.4,74634.8,down,true,103.975897789001,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-15 01:20:00.296659+00
btc-updown-5m-1776216300,1776216300,1776216600,74633.17,74726.8,up,true,160.938701152802,up,0.88,10,0.940850257873535,0.940850257873535,true,1.2,2026-04-15 01:25:00.28455+00
btc-updown-5m-1776216600,1776216600,1776216900,74707.5,74668.95,down,false,,,,,,,,0,2026-04-15 01:30:00.33542+00
btc-updown-5m-1776216900,1776216900,1776217200,74662,74601.18,down,true,90.9057402610779,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-15 01:35:00.397088+00
btc-updown-5m-1776217200,1776217200,1776217500,74601.13,74672.31,up,true,238.652860641479,up,0.86,10,0.933333337306976,0.933333337306976,true,1.4,2026-04-15 01:40:00.306019+00
btc-updown-5m-1776217500,1776217500,1776217800,74672.31,74702.3,up,false,,,,,,,,0,2026-04-15 01:45:00.45497+00
btc-updown-5m-1776217800,1776217800,1776218100,74679.09,74650.09,down,true,100.228254318237,up,0.92,10,0.940850257873535,0.940850257873535,false,-9.2,2026-04-15 01:50:00.318054+00
btc-updown-5m-1776218100,1776218100,1776218400,74650.65,74639.65,down,false,,,,,,,,0,2026-04-15 01:55:00.385272+00
btc-updown-5m-1776218400,1776218400,1776218700,74641.12,74656.12,up,true,144.303120136261,up,0.88,10,0.940850257873535,0.940850257873535,true,1.2,2026-04-15 02:00:00.336839+00
btc-updown-5m-1776218700,1776218700,1776219000,74676.07,74575.07,down,true,206.785087347031,down,0.89,10,0.0898876413702965,0.910112358629704,true,1.1,2026-04-15 02:05:00.410049+00
btc-updown-5m-1776219000,1776219000,1776219300,74576.37,74592.01,down,false,,,,,,,,0,2026-04-15 02:10:00.204485+00
btc-updown-5m-1776219300,1776219300,1776219600,74574.09,74566.44,down,false,,,,,,,,0,2026-04-15 02:15:00.503372+00
btc-updown-5m-1776219600,1776219600,1776219900,74561.37,74489.49,down,false,,,,,,,,0,2026-04-15 02:20:00.349088+00
btc-updown-5m-1776219900,1776219900,1776220200,74489.49,74371.72,down,true,156.473682165146,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-15 02:25:00.331478+00
btc-updown-5m-1776220200,1776220200,1776220500,74380.5,74240.29,down,true,90.8590111732483,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-15 02:30:00.341074+00
btc-updown-5m-1776220500,1776220500,1776220800,74240.62,74219.98,down,false,,,,,,,,0,2026-04-15 02:35:00.306297+00
btc-updown-5m-1776220800,1776220800,1776221100,74231.3,74300.89,up,true,122.406398296356,up,0.89,10,0.984848499298096,0.984848499298096,true,1.1,2026-04-15 02:40:00.315917+00
btc-updown-5m-1776221100,1776221100,1776221400,74308.36,74247.29,down,false,,,,,,,,0,2026-04-15 02:45:00.205416+00
btc-updown-5m-1776221400,1776221400,1776221700,74247.29,74322.54,up,true,202.016263723373,up,0.88,10,0.981132090091705,0.981132090091705,true,1.2,2026-04-15 02:50:00.273907+00
btc-updown-5m-1776221700,1776221700,1776222000,74313.09,74356.27,up,true,126.381524085999,up,0.84,10,0.940850257873535,0.940850257873535,true,1.6,2026-04-15 02:55:00.279579+00
btc-updown-5m-1776222000,1776222000,1776222300,74351.61,74271.76,down,true,175.151333332062,down,0.88,10,0.0898876413702965,0.910112358629704,true,1.2,2026-04-15 03:00:00.302493+00
btc-updown-5m-1776222300,1776222300,1776222600,74280.76,74268.13,down,false,,,,,,,,0,2026-04-15 03:05:00.422366+00
btc-updown-5m-1776222600,1776222600,1776222900,74274.28,74256.28,down,false,,,,,,,,0,2026-04-15 03:10:00.287766+00
btc-updown-5m-1776222900,1776222900,1776223200,74256.28,74254.2,down,true,213.178914070129,down,0.9,10,0.0599999986588955,0.940000001341105,true,1,2026-04-15 03:15:00.357245+00
btc-updown-5m-1776223200,1776223200,1776223500,74241.27,74317.85,up,true,210.362835645676,up,0.92,10,0.940850257873535,0.940850257873535,true,0.8,2026-04-15 03:20:00.315092+00
btc-updown-5m-1776223500,1776223500,1776223800,74325.13,74316.38,down,true,130.922782421112,up,0.88,10,0.940850257873535,0.940850257873535,false,-8.8,2026-04-15 03:25:00.372683+00
btc-updown-5m-1776223800,1776223800,1776224100,74317.08,74328.17,up,true,196.638563632965,up,0.92,10,0.933333337306976,0.933333337306976,true,0.8,2026-04-15 03:30:00.303945+00
btc-updown-5m-1776224100,1776224100,1776224400,74322.35,74244.24,down,true,123.026742458344,down,0.9,10,0.0599999986588955,0.940000001341105,true,1,2026-04-15 03:35:00.326865+00
btc-updown-5m-1776224400,1776224400,1776224700,74257.09,74255.78,down,false,,,,,,,,0,2026-04-15 03:40:00.297436+00
btc-updown-5m-1776224700,1776224700,1776225000,74256.94,74289.57,up,true,231.545526742935,up,0.92,10,0.933333337306976,0.933333337306976,true,0.8,2026-04-15 03:45:00.332299+00
btc-updown-5m-1776225000,1776225000,1776225300,74289.57,74308.09,up,false,,,,,,,,0,2026-04-15 03:50:00.279112+00
btc-updown-5m-1776225300,1776225300,1776225600,74305.64,74363.99,up,true,73.4923493862152,up,0.89,10,0.940850257873535,0.940850257873535,true,1.1,2026-04-15 03:55:00.326603+00
btc-updown-5m-1776225600,1776225600,1776225900,74363.58,74436.22,up,true,110.970571756363,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-15 04:00:00.303857+00
btc-updown-5m-1776225900,1776225900,1776226200,74439.28,74384.17,down,true,132.250475406647,down,0.9,10,0.0599999986588955,0.940000001341105,true,1,2026-04-15 04:05:00.302856+00
btc-updown-5m-1776226200,1776226200,1776226500,74382.03,74375.38,down,false,,,,,,,,0,2026-04-15 04:10:00.283232+00
btc-updown-5m-1776226500,1776226500,1776226800,74369.93,74339.55,down,true,143.272606611252,up,0.86,10,0.940850257873535,0.940850257873535,false,-8.6,2026-04-15 04:15:00.299103+00
btc-updown-5m-1776226800,1776226800,1776227100,74364.97,74354.1,down,false,,,,,,,,0,2026-04-15 04:20:00.208917+00
btc-updown-5m-1776227100,1776227100,1776227400,74354.1,74351.54,down,false,,,,,,,,0,2026-04-15 04:25:00.289733+00
btc-updown-5m-1776227400,1776227400,1776227700,74332.09,74323.86,down,true,206.024191141129,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-15 04:30:00.192571+00
btc-updown-5m-1776227700,1776227700,1776228000,74323.86,74348.05,up,true,75.1029222011566,up,0.84,10,0.940850257873535,0.940850257873535,true,1.6,2026-04-15 04:35:00.303323+00
btc-updown-5m-1776228000,1776228000,1776228300,74348.05,74355.73,up,false,,,,,,,,0,2026-04-15 04:40:00.31661+00
btc-updown-5m-1776228300,1776228300,1776228600,74359.7,74351.23,up,true,223.706223726273,down,0.9,10,0.0599999986588955,0.940000001341105,false,-9,2026-04-15 04:45:00.311959+00
btc-updown-5m-1776228600,1776228600,1776228900,74365.88,74373.19,up,false,,,,,,,,0,2026-04-15 04:50:00.298718+00
btc-updown-5m-1776228900,1776228900,1776229200,74373.19,74345.87,down,true,223.063166618347,down,0.81,10,0.0898876413702965,0.910112358629704,true,1.9,2026-04-15 04:55:00.290372+00
btc-updown-5m-1776229200,1776229200,1776229500,74345.87,74375.96,up,true,73.5514342784882,up,0.81,10,0.933333337306976,0.933333337306976,true,1.9,2026-04-15 05:00:00.288864+00
btc-updown-5m-1776229800,1776229800,1776230100,74264.03,74231.71,down,false,,,,,,,,0,2026-04-15 05:10:00.483091+00
btc-updown-5m-1776230100,1776230100,1776230400,74231.06,74257.89,up,false,,,,,,,,0,2026-04-15 05:15:00.513383+00
btc-updown-5m-1776230400,1776230400,1776230700,74258.7,74151.4,down,true,113.007175683975,down,0.91,10,0.0936221405863762,0.906377859413624,true,0.9,2026-04-15 05:20:00.511629+00
btc-updown-5m-1776230700,1776230700,1776231000,74146.38,74024.89,down,true,159.529258012772,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-15 05:25:00.486702+00
btc-updown-5m-1776231000,1776231000,1776231300,74038.27,74019.04,up,false,,,,,,,,0,2026-04-15 05:30:00.579563+00
btc-updown-5m-1776231300,1776231300,1776231600,74035.69,73914.15,down,true,152.800430059433,down,0.91,10,0.0599999986588955,0.940000001341105,true,0.9,2026-04-15 05:35:00.458034+00
btc-updown-5m-1776231600,1776231600,1776231900,73914.36,73977.7,up,true,124.577311992645,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-15 05:40:00.49181+00
btc-updown-5m-1776231900,1776231900,1776232200,73974.49,73963.48,down,false,,,,,,,,0,2026-04-15 05:45:00.440845+00
btc-updown-5m-1776232200,1776232200,1776232500,73960.16,74006.28,up,true,128.025281906128,up,0.87,10,0.933333337306976,0.933333337306976,true,1.3,2026-04-15 05:50:00.530219+00
